filename;Attributes;AttributesPublic;AttributesStatic;Classes;Comments/Loc;EmptyCatches;EmptyOrNoCatch;F-Args;F-GodFnRloc;F-Mccc;F-Mccc-1/F-RLoc;F-Nl;F-RLoc;F-RLoc10+;F-RLoc100+;F-RLoc20+;F-RLoc200+;F-RLoc50+;FriendClasses;Functions;FunctionsUncommented;Hacks;IsGenerated;Lines140+;Loc;Loc Comment;Loc Outcommented;Mccc;Nl;Nl0+;Nl1+;Nl1+%;Nl1+Mean;Nl10+;Nl10+%;Nl10+Mean;Nl2+;Nl2+%;Nl2+Mean;Nl3+;Nl3+%;Nl3+Mean;Nl4+;Nl4+%;Nl4+Mean;Nl5+;Nl5+%;Nl5+Mean;Nl6+;Nl6+%;Nl6+Mean;Nl7+;Nl7+%;Nl7+Mean;Nl8+;Nl8+%;Nl8+Mean;Nl9+;Nl9+%;Nl9+Mean;NlMean;RLoc;Templates;Todos;Try-Nl;Trys;Trys w/o catch;Uncommented Complexity
source/tests/googletest/googlemock/test/gmock-internal-utils_test.cc;1;0;0;5;0.2117310443;0;0;3;;3;0.1818181818;1;20;9;0;1;0;0;0;64;0;0;;0;699;148;0;4;1;293;13;0.0443686007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0443686007;373;0;0;0;0;0;0
source/tests/googletest/googlemock/test/gmock-generated-internal-utils_test.cc;0;0;0;0;0.4094488189;0;0;2;;1;0;0;17;2;0;0;0;0;0;8;0;0;;0;127;52;0;1;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0
source/tests/googletest/googlemock/test/gmock_output_test_.cc;1;0;0;2;0.2577319588;0;0;2;;1;0;1;11;2;0;0;0;0;0;25;0;0;;0;291;75;0;1;1;116;4;0.0344827586;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0344827586;159;0;0;0;0;0;0
source/tests/googletest/googlemock/test/gmock_output_test.py;;;;1;;;;;;;;;;;;;;;;11;;0;;0;180;65;0;3;2;58;7;0.1206896552;1.7142857143;0;0;0;5;0.0862068966;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2068965517;58;;0;;;;0
source/tests/googletest/googlemock/test/gmock_link_test.h;1;1;0;4;0.2600896861;0;0;3;;2;1;0;8;0;0;0;0;0;0;59;0;0;1;0;669;174;0;2;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;0;0;0;0;0;0
source/tests/googletest/googlemock/test/gmock_link_test.cc;0;0;0;0;0.875;0;0;;;;;;;0;0;0;0;0;0;0;0;0;;0;40;35;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
source/tests/googletest/googlemock/test/gmock-actions_test.cc;5;2;0;18;0.2048192771;0;0;2;;2;1;1;19;23;0;0;0;0;0;115;0;0;;0;1411;289;2;3;1;577;12;0.020797227;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020797227;760;2;0;0;0;0;0
source/tests/googletest/googlemock/test/gmock_leak_test.py;;;;1;;;;;;;;;;;;;;;;5;;0;;0;108;35;0;2;1;49;1;0.0204081633;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0204081633;49;;0;;;;0
source/tests/googletest/googlemock/test/gmock-port_test.cc;0;0;0;0;0.8372093023;0;0;2;;1;0;0;0;0;0;0;0;0;0;1;0;0;;0;43;36;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
source/tests/googletest/googlemock/test/gmock-spec-builders_test.cc;4;1;0;19;0.1584720121;0;0;4;;3;0.1666666667;2;39;49;0;7;0;0;0;157;0;0;;0;2644;419;0;4;2;1203;206;0.1712385702;1.0145631068;0;0;0;3;0.0024937656;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1737323358;1482;0;1;0;0;0;0
source/tests/googletest/googlemock/src/gmock-cardinalities.cc;0;0;0;1;0.3076923077;0;0;2;;6;1;2;13;2;0;0;0;0;0;13;1;0;;0;156;48;0;15;2;47;25;0.5319148936;1.12;0;0;0;3;0.0638297872;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5957446809;66;0;0;0;0;0;0
source/tests/googletest/googlemock/src/gmock_main.cc;0;0;0;0;0.7407407407;0;0;2;;1;0;0;3;0;0;0;0;0;0;1;0;0;;0;54;40;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
source/tests/googletest/googlemock/src/gmock-all.cc;0;0;0;0;0.829787234;0;0;;;;;;;0;0;0;0;0;0;0;0;0;;0;47;39;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
source/tests/googletest/googlemock/src/gmock.cc;0;0;0;0;0.4918032787;0;0;3;;7;0.75;3;12;1;0;0;0;0;0;6;1;0;;0;183;90;0;16;3;31;10;0.3225806452;1.5;0;0;0;4;0.1290322581;2.25;1;0.0322580645;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4838709677;47;2;1;0;0;0;0
source/tests/googletest/googlemock/src/gmock-internal-utils.cc;0;0;0;1;0.4482758621;0;0;4;;9;0.7272727273;2;17;2;0;0;0;0;0;5;0;0;;0;174;78;0;20;2;45;20;0.4444444444;1.2;0;0;0;4;0.0888888889;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5333333333;58;0;0;0;0;0;0
source/tests/googletest/googlemock/src/gmock-matchers.cc;2;0;0;1;0.3714859438;0;0;3;31;10;0.5;3;31;8;0;1;0;0;0;24;1;0;;0;498;185;0;42;3;155;98;0.6322580645;1.5306122449;0;0;0;40;0.2580645161;2.3;12;0.0774193548;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9677419355;203;0;0;0;0;0;0
source/tests/googletest/googlemock/src/gmock-spec-builders.cc;8;7;0;2;0.2794653706;0;0;4;;16;0.4444444444;3;53;7;0;4;0;1;0;43;1;0;;0;823;230;0;72;3;282;146;0.5177304965;1.2397260274;0;0;0;33;0.1170212766;2.0606060606;2;0.0070921986;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6418439716;395;0;2;0;0;0;0
source/tests/googletest/googlemock/scripts/fuse_gmock_files.py;;;;0;;;;;;;;;;;;;;;;8;;0;;0;240;73;0;15;5;91;39;0.4285714286;2.641025641;0;0;0;28;0.3076923077;3.2857142857;20;0.2197802198;3.8;12;0.1318681319;4.3333333333;4;0.043956044;5;0;0;0;0;0;0;0;0;0;0;0;0;1.1318681319;91;;0;;;;0
source/tests/googletest/googlemock/scripts/upload_gmock.py;;;;0;;;;;;;;;;;;;;;;1;;0;;0;78;35;0;8;3;25;11;0.44;1.7272727273;0;0;0;7;0.28;2.1428571429;1;0.04;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76;25;;0;;;;0
source/tests/googletest/googlemock/scripts/gmock_doctor.py;;;;0;;;;;;;;;;;;;;;;17;;0;;0;640;73;0;18;3;214;34;0.1588785047;1.5;0;0;0;14;0.0654205607;2.2142857143;3;0.0140186916;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.238317757;214;;0;;;;0
source/tests/googletest/googlemock/scripts/upload.py;;;;7;;;;;;;;;;;;;;;;49;;1;;0;1387;292;2;219;5;922;495;0.5368763557;1.7131313131;0;0;0;241;0.2613882863;2.4647302905;90;0.0976138829;3.2444444444;17;0.0184381779;4.2941176471;5;0.0054229935;5;0;0;0;0;0;0;0;0;0;0;0;0;0.9197396963;922;;2;;;;20
source/tests/googletest/googlemock/scripts/generator/gmock_gen.py;;;;0;;;;;;;;;;;;;;;;0;;0;;0;31;17;0;2;1;8;4;0.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;8;;0;;;;0
source/tests/googletest/googlemock/scripts/generator/cpp/gmock_class_test.py;;;;3;;;;;;;;;;;;;;;;31;;0;;0;448;33;0;3;1;142;1;0.0070422535;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0070422535;142;;0;;;;0
source/tests/googletest/googlemock/scripts/generator/cpp/utils.py;;;;0;;;;;;;;;;;;;;;;1;;0;;0;41;18;0;2;2;14;8;0.5714285714;1.375;0;0;0;3;0.2142857143;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7857142857;14;;0;;;;0
source/tests/googletest/googlemock/scripts/generator/cpp/gmock_class.py;;;;0;;;;;;;;;;;;;;;;3;;0;;0;227;56;0;43;6;134;94;0.7014925373;2.3936170213;0;0;0;68;0.5074626866;2.9264705882;42;0.3134328358;3.5;17;0.1268656716;4.2352941177;3;0.0223880597;5.3333333333;1;0.0074626866;6;0;0;0;0;0;0;0;0;0;1.6791044776;134;;3;;;;0
source/tests/googletest/googlemock/scripts/generator/cpp/ast.py;;;;24;;;;;;;;;;;;;;;;155;;5;;0;1733;249;1;263;4;1223;567;0.4636140638;1.659611993;0;0;0;281;0.2297628782;2.3309608541;83;0.0678659035;3.1204819277;10;0.0081766149;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7694194603;1223;;44;;;;3
source/tests/googletest/googlemock/scripts/generator/cpp/tokenize.py;;;;1;;;;;;;;;;;;;;;;6;;0;;0;287;75;0;69;6;181;132;0.729281768;2.2651515152;0;0;0;95;0.5248618785;2.7578947368;47;0.2596685083;3.5319148936;18;0.0994475138;4.3888888889;6;0.0331491713;5.1666666667;1;0.0055248619;6;0;0;0;0;0;0;0;0;0;1.6519337017;181;;1;;;;0
source/tests/googletest/googlemock/scripts/generator/cpp/__init__.py;;;;0;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0
source/tests/googletest/googlemock/scripts/generator/cpp/keywords.py;;;;0;;;;;;;;;;;;;;;;2;;0;;0;59;20;0;4;1;23;4;0.1739130435;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1739130435;23;;0;;;;0
source/tests/googletest/googlemock/include/gmock/gmock-generated-function-mockers.h;0;0;0;22;0.1570776256;0;0;10;;1;0;1;3;0;0;0;0;0;0;44;0;0;1;0;1095;172;21;1;1;62;11;0.1774193548;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1774193548;277;22;1;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock-cardinalities.h;0;0;0;2;0.5102040816;0;0;1;;2;0.5;0;2;0;0;0;0;0;0;12;0;0;;0;147;75;0;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock-matchers.h;20;0;0;112;0.2643782678;0;0;4;39;15;1;4;39;22;0;3;0;0;0;407;6;0;;1;4399;1163;38;122;4;874;177;0.2025171625;1.5762711864;0;0;0;71;0.0812356979;2.4366197183;24;0.0274599542;3.2916666667;7;0.0080091533;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.319221968;2176;219;4;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock-more-actions.h;1;0;0;2;0.3902439024;0;0;3;;2;0.3333333333;1;4;0;0;0;0;0;0;17;0;0;1;0;246;96;0;2;1;24;1;0.0416666667;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0416666667;81;9;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock-spec-builders.h;30;1;0;18;0.3519220357;0;0;5;;7;1;2;25;6;0;1;0;0;20;109;2;0;;0;1847;650;26;42;2;305;70;0.2295081967;1.1428571429;0;0;0;10;0.0327868852;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.262295082;778;13;4;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock-generated-nice-strict.h;0;0;0;3;0.2166246851;0;0;10;;1;0;0;2;0;0;0;0;0;0;36;0;0;1;0;397;86;0;1;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;33;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock-generated-matchers.h;2;3;0;33;0.1376778339;0;0;10;;4;0.3333333333;1;13;8;0;0;0;0;0;70;0;0;1;0;2179;300;15;5;1;280;6;0.0214285714;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0214285714;850;84;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock-actions.h;16;1;2;38;0.332780083;0;0;2;;2;1;0;5;0;0;0;0;0;1;102;0;0;;0;1205;401;27;5;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505;65;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock.h;0;0;0;0;0.7127659574;0;0;;;;;;;0;0;0;0;0;0;0;0;0;;0;94;67;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock-more-matchers.h;0;0;0;0;0.6896551724;0;0;2;;2;0.25;1;4;0;0;0;0;0;0;1;0;0;1;0;58;40;0;3;1;4;1;0.25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;6;0;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/gmock-generated-actions.h;1;1;0;27;0.1350441733;0;0;12;;1;0;0;4;0;0;0;0;0;0;100;0;0;1;0;2377;321;11;1;0;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;690;88;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/internal/gmock-generated-internal-utils.h;2;2;0;23;0.2258064516;0;0;1;;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;279;63;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;23;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/internal/gmock-internal-utils.h;0;0;0;31;0.4520547945;0;0;4;;2;0.3333333333;1;4;0;0;0;0;0;0;15;0;0;;0;511;231;2;7;1;25;4;0.16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;168;33;1;0;0;0;0
source/tests/googletest/googlemock/include/gmock/internal/gmock-port.h;0;0;0;0;0.6153846154;0;0;;;;;;;0;0;0;0;0;0;0;0;0;;0;91;56;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/internal/custom/gmock-matchers.h;0;0;0;0;0.9230769231;0;0;;;;;;;0;0;0;0;0;0;0;0;0;;0;39;36;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/internal/custom/gmock-port.h;0;0;0;0;0.9130434783;0;0;;;;;;;0;0;0;0;0;0;0;0;0;;0;46;42;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
source/tests/googletest/googlemock/include/gmock/internal/custom/gmock-generated-actions.h;0;0;0;0;0.5;0;0;;;;;;;0;0;0;0;0;0;0;0;0;1;0;8;4;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
source/tests/cpplocate-test/main.cpp;0;0;0;0;0;0;0;2;;1;0;0;2;0;0;0;0;0;0;1;0;0;;0;8;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
source/tests/cpplocate-test/utils_test.cpp;1;1;0;1;0;0;0;2;;1;0;0;6;0;0;0;0;0;0;5;0;0;;0;56;0;0;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0
